id,nama,age,gender,harga_beli,kind_of_food,restaurant,delivery_time,friends,jumlah_klik_produk_tertentu,latitude,longitude,latitude_restaurant,longitude_restaurant,review
9216,User9216,43,Male,36.84,Fast Food,McDonald's,46.15600796,98,0,-6.121083,106.887876,-6.191438909,106.8429918,"Terrible experience, food was awful."
9217,User9217,58,Male,41.46,Beverage,McDonald's,46.93992947,8,11,-6.124261,106.791134,-6.191438909,106.8429918,"Terrible experience, food was awful."
9218,User9218,25,Male,35.35,Beverage,Starbucks,61.36876973,61,10,-6.136383,106.723648,-6.184808705,106.8234289,The food was delicious and fresh!
9219,User9219,62,Male,29.22,Healthy,KFC,64.12773336,322,10,-6.171588,106.706432,-6.192915894,106.820339,"Excellent taste, worth every penny!"
9220,User9220,45,Male,33.99,Beverage,JCo,21.11233566,34,17,-6.197947,106.78533,-6.200214681,106.8234153,"Terrible experience, food was awful."
9221,User9221,63,Male,52.51,Fast Food,JCo,32.40318652,308,9,-6.194462,106.881689,-6.200214681,106.8234153,"Excellent taste, worth every penny!"
9222,User9222,28,Male,54.72,Healthy,Mi Gacoan,43.4725008,30,6,-6.114023,106.853019,-6.17657643,106.8054332,"Great food, definitely coming back."
9223,User9223,59,Female,21.23,Dessert,KFC,25.58816618,188,12,-6.151077,106.80058,-6.192915894,106.820339,Very tasty and well-prepared.
9224,User9224,30,Male,42.13,Dessert,McDonald's,76.29747103,490,5,-6.100695,106.739132,-6.191438909,106.8429918,"Poor quality, not worth the money."
9225,User9225,44,Female,80.79,Dessert,KFC,29.58523198,479,4,-6.180543,106.768325,-6.192915894,106.820339,"Not worth the price, very disappointing."
9226,User9226,28,Female,14.29,Beverage,Starbucks,39.37186005,324,4,-6.147554,106.762798,-6.184808705,106.8234289,The food was delicious and fresh!
9227,User9227,54,Female,16.43,Healthy,Burger King,20.21009886,334,10,-6.169489,106.822649,-6.194020442,106.8497223,The food was bland and tasteless.
9228,User9228,55,Male,60.7,Healthy,JCo,59.43941706,71,18,-6.182874,106.717409,-6.200214681,106.8234153,"Great food, definitely coming back."
9229,User9229,50,Female,78.39,Beverage,KFC,23.918292,357,0,-6.1587,106.846783,-6.192915894,106.820339,"Great food, definitely coming back."
9230,User9230,23,Male,29.67,Healthy,Burger King,77.38541236,384,0,-6.124283,106.728484,-6.194020442,106.8497223,"Unimpressed with the taste, won't return."
9231,User9231,27,Female,9.41,Beverage,Mi Gacoan,49.5958237,161,4,-6.147829,106.720541,-6.17657643,106.8054332,"Excellent taste, worth every penny!"
9232,User9232,44,Female,78.97,Fast Food,McDonald's,28.55660827,491,3,-6.154459,106.879014,-6.191438909,106.8429918,"Not worth the price, very disappointing."
9233,User9233,61,Male,11.59,Beverage,Starbucks,36.14724768,82,7,-6.12966,106.858503,-6.184808705,106.8234289,"Great food, definitely coming back."
9234,User9234,56,Male,96.72,Healthy,Mi Gacoan,37.19658211,481,3,-6.145444,106.74585,-6.17657643,106.8054332,"Excellent taste, worth every penny!"
9235,User9235,42,Female,95.34,Dessert,Mi Gacoan,28.32422247,2,2,-6.198542,106.851673,-6.17657643,106.8054332,"Amazing flavors, highly recommend!"
9236,User9236,22,Male,10.28,Dessert,JCo,10.85291978,197,15,-6.186328,106.809555,-6.200214681,106.8234153,"Terrible experience, food was awful."
9237,User9237,28,Male,31.47,Healthy,Starbucks,19.77161227,238,7,-6.151744,106.837031,-6.184808705,106.8234289,"Great food, definitely coming back."
9238,User9238,48,Male,67.17,Dessert,Starbucks,46.70092361,239,16,-6.115178,106.775668,-6.184808705,106.8234289,"Unimpressed with the taste, won't return."
9239,User9239,43,Male,70.32,Fast Food,Mi Gacoan,39.84473043,58,15,-6.124732,106.755428,-6.17657643,106.8054332,The food was bland and tasteless.
9240,User9240,65,Male,59.34,Dessert,Burger King,25.80484893,383,6,-6.14784,106.842994,-6.194020442,106.8497223,"Not worth the price, very disappointing."
9241,User9241,50,Male,9.41,Fast Food,JCo,34.12895508,108,8,-6.146634,106.854031,-6.200214681,106.8234153,"Not worth the price, very disappointing."
9242,User9242,45,Female,50.37,Dessert,JCo,76.3160626,278,15,-6.112059,106.717308,-6.200214681,106.8234153,"Not worth the price, very disappointing."
9243,User9243,43,Female,51.91,Beverage,McDonald's,58.94589887,336,7,-6.105321,106.78021,-6.191438909,106.8429918,"Poor quality, not worth the money."
9244,User9244,45,Male,80.8,Beverage,Starbucks,28.82957919,230,17,-6.134598,106.837466,-6.184808705,106.8234289,Very tasty and well-prepared.
9245,User9245,20,Male,45.55,Dessert,Burger King,35.28802014,329,14,-6.151106,106.802525,-6.194020442,106.8497223,"Poor quality, not worth the money."
9246,User9246,32,Male,67.08,Dessert,Burger King,54.56375302,78,11,-6.195828,106.751136,-6.194020442,106.8497223,"Amazing flavors, highly recommend!"
9247,User9247,61,Female,12.23,Beverage,Mi Gacoan,44.2316478,448,13,-6.120952,106.747994,-6.17657643,106.8054332,"Unimpressed with the taste, won't return."
9248,User9248,19,Female,68.13,Healthy,JCo,28.91012889,407,0,-6.153288,106.800378,-6.200214681,106.8234153,"Amazing flavors, highly recommend!"
9249,User9249,19,Male,31.94,Beverage,Mi Gacoan,47.73178398,215,15,-6.131588,106.731822,-6.17657643,106.8054332,"Excellent taste, worth every penny!"
9250,User9250,26,Male,13.48,Dessert,JCo,49.15843829,107,4,-6.112729,106.807609,-6.200214681,106.8234153,The food was bland and tasteless.
9251,User9251,57,Male,62.9,Dessert,Starbucks,62.88230488,185,13,-6.157647,106.713087,-6.184808705,106.8234289,"Poor quality, not worth the money."
9252,User9252,45,Female,6.69,Healthy,Starbucks,41.63403419,408,17,-6.187014,106.748225,-6.184808705,106.8234289,"Unimpressed with the taste, won't return."
9253,User9253,26,Female,8.19,Healthy,McDonald's,35.72677665,226,17,-6.132978,106.870485,-6.191438909,106.8429918,"Not worth the price, very disappointing."
9254,User9254,39,Male,42.16,Healthy,Mi Gacoan,57.81407998,344,19,-6.109961,106.885953,-6.17657643,106.8054332,"Excellent taste, worth every penny!"
9255,User9255,19,Female,82.86,Beverage,Starbucks,49.56510355,279,2,-6.152579,106.739853,-6.184808705,106.8234289,The food was delicious and fresh!
9256,User9256,22,Male,29.22,Beverage,McDonald's,30.56507858,483,12,-6.199335,106.89766,-6.191438909,106.8429918,The food was bland and tasteless.
9257,User9257,35,Female,35.16,Healthy,JCo,63.27653789,475,8,-6.186683,106.70987,-6.200214681,106.8234153,The food was delicious and fresh!
9258,User9258,21,Male,40.59,Fast Food,McDonald's,68.38978425,122,12,-6.173118,106.72077,-6.191438909,106.8429918,The food was bland and tasteless.
9259,User9259,48,Male,50.25,Fast Food,JCo,37.20698045,43,0,-6.134375,106.809532,-6.200214681,106.8234153,"Great food, definitely coming back."
9260,User9260,62,Male,68.75,Dessert,McDonald's,70.52193534,407,10,-6.112478,106.742919,-6.191438909,106.8429918,The food was delicious and fresh!
9261,User9261,68,Male,86.36,Fast Food,Starbucks,50.50983198,478,0,-6.191483,106.732397,-6.184808705,106.8234289,"Great food, definitely coming back."
9262,User9262,41,Female,94.16,Healthy,KFC,43.52692335,406,4,-6.12487,106.859885,-6.192915894,106.820339,"Excellent taste, worth every penny!"
9263,User9263,34,Male,63.03,Fast Food,KFC,24.4508531,223,11,-6.149438,106.8284,-6.192915894,106.820339,"Unimpressed with the taste, won't return."
9264,User9264,43,Female,30.23,Beverage,Mi Gacoan,33.54995486,337,18,-6.116936,106.79428,-6.17657643,106.8054332,"Great food, definitely coming back."
9265,User9265,45,Female,67.2,Dessert,Starbucks,33.79211838,106,15,-6.193752,106.883837,-6.184808705,106.8234289,"Unimpressed with the taste, won't return."
9266,User9266,33,Male,63.59,Dessert,Mi Gacoan,13.58626612,146,2,-6.183847,106.828885,-6.17657643,106.8054332,"Poor quality, not worth the money."
9267,User9267,42,Female,23.1,Healthy,KFC,25.84143909,462,9,-6.147864,106.80792,-6.192915894,106.820339,"Poor quality, not worth the money."
9268,User9268,19,Female,5.28,Fast Food,Mi Gacoan,56.49770896,60,5,-6.115833,106.887523,-6.17657643,106.8054332,"Terrible experience, food was awful."
9269,User9269,69,Female,47.38,Fast Food,JCo,61.28147816,496,4,-6.177008,106.715129,-6.200214681,106.8234153,"Poor quality, not worth the money."
9270,User9270,28,Male,19.6,Fast Food,McDonald's,71.00064346,119,5,-6.17855,106.715336,-6.191438909,106.8429918,"Unimpressed with the taste, won't return."
9271,User9271,27,Male,30.91,Dessert,Mi Gacoan,11.04942256,408,1,-6.157255,106.810529,-6.17657643,106.8054332,"Not worth the price, very disappointing."
9272,User9272,63,Male,75.76,Dessert,KFC,23.99285689,399,18,-6.177951,106.779642,-6.192915894,106.820339,Very tasty and well-prepared.
9273,User9273,27,Female,29.47,Beverage,KFC,29.39796003,436,1,-6.153826,106.856347,-6.192915894,106.820339,"Great food, definitely coming back."
9274,User9274,19,Male,40.54,Fast Food,KFC,31.92691042,189,1,-6.146107,106.854118,-6.192915894,106.820339,The food was delicious and fresh!
9275,User9275,28,Female,41.2,Dessert,KFC,46.28958494,433,4,-6.10946,106.813749,-6.192915894,106.820339,"Poor quality, not worth the money."
9276,User9276,59,Female,11.45,Beverage,Mi Gacoan,22.54368774,11,17,-6.136185,106.799888,-6.17657643,106.8054332,"Not worth the price, very disappointing."
9277,User9277,60,Female,85.63,Healthy,Burger King,64.79231302,410,3,-6.161491,106.737241,-6.194020442,106.8497223,"Amazing flavors, highly recommend!"
9278,User9278,47,Male,84.62,Healthy,KFC,43.57505897,311,0,-6.143513,106.881687,-6.192915894,106.820339,"Poor quality, not worth the money."
9279,User9279,36,Male,71.23,Fast Food,McDonald's,10.20509527,390,18,-6.17329,106.846343,-6.191438909,106.8429918,"Terrible experience, food was awful."
9280,User9280,30,Male,21.36,Dessert,Starbucks,33.5927897,372,11,-6.195094,106.883258,-6.184808705,106.8234289,"Unimpressed with the taste, won't return."
9281,User9281,18,Female,22.84,Beverage,Starbucks,26.4575269,332,4,-6.140068,106.806478,-6.184808705,106.8234289,"Poor quality, not worth the money."
9282,User9282,47,Female,24.72,Fast Food,Mi Gacoan,42.87113182,478,2,-6.108376,106.768585,-6.17657643,106.8054332,The food was delicious and fresh!
9283,User9283,20,Female,33.79,Beverage,McDonald's,15.10261725,278,0,-6.167868,106.829203,-6.191438909,106.8429918,"Great food, definitely coming back."
9284,User9284,23,Male,94.98,Dessert,McDonald's,25.30553957,26,18,-6.155656,106.814483,-6.191438909,106.8429918,"Unimpressed with the taste, won't return."
9285,User9285,34,Male,72.01,Healthy,McDonald's,55.00716517,56,4,-6.103893,106.890199,-6.191438909,106.8429918,Very tasty and well-prepared.
9286,User9286,32,Female,85.41,Healthy,Starbucks,41.34868376,182,5,-6.111052,106.835749,-6.184808705,106.8234289,"Excellent taste, worth every penny!"
9287,User9287,28,Female,10.03,Beverage,McDonald's,5.438702187,300,1,-6.18178,106.841135,-6.191438909,106.8429918,The food was bland and tasteless.
9288,User9288,22,Male,32.1,Healthy,McDonald's,17.64953334,175,4,-6.159546,106.844298,-6.191438909,106.8429918,Very tasty and well-prepared.
9289,User9289,24,Female,21.39,Dessert,Burger King,41.53097335,428,13,-6.145862,106.792131,-6.194020442,106.8497223,"Amazing flavors, highly recommend!"
9290,User9290,62,Female,92.58,Healthy,Starbucks,56.42134626,222,3,-6.101177,106.765018,-6.184808705,106.8234289,"Excellent taste, worth every penny!"
9291,User9291,41,Female,49.81,Fast Food,KFC,31.46603618,451,3,-6.13651,106.812808,-6.192915894,106.820339,"Terrible experience, food was awful."
9292,User9292,39,Female,48.03,Dessert,McDonald's,82.88388605,272,9,-6.106,106.719934,-6.191438909,106.8429918,The food was bland and tasteless.
9293,User9293,22,Female,7.6,Healthy,McDonald's,50.69739428,369,13,-6.1892,106.751404,-6.191438909,106.8429918,"Amazing flavors, highly recommend!"
9294,User9294,58,Female,89.19,Healthy,Starbucks,24.41612585,107,1,-6.176131,106.86669,-6.184808705,106.8234289,Very tasty and well-prepared.
9295,User9295,19,Male,47.03,Healthy,McDonald's,28.65589353,242,15,-6.183408,106.89415,-6.191438909,106.8429918,"Poor quality, not worth the money."
9296,User9296,33,Male,37.91,Beverage,JCo,50.85739485,3,15,-6.110134,106.80485,-6.200214681,106.8234153,"Great food, definitely coming back."
9297,User9297,31,Female,90.63,Beverage,JCo,67.54442027,311,7,-6.182589,106.702633,-6.200214681,106.8234153,"Not worth the price, very disappointing."
9298,User9298,61,Female,92.26,Fast Food,KFC,16.97939879,33,1,-6.168062,106.838359,-6.192915894,106.820339,"Unimpressed with the taste, won't return."
9299,User9299,68,Male,97.86,Dessert,Burger King,40.12321184,86,0,-6.121668,106.855255,-6.194020442,106.8497223,"Terrible experience, food was awful."
9300,User9300,59,Female,31.37,Dessert,Mi Gacoan,42.89773647,281,12,-6.193428,106.881102,-6.17657643,106.8054332,"Excellent taste, worth every penny!"
9301,User9301,66,Female,30.81,Healthy,Mi Gacoan,11.98846446,202,1,-6.156205,106.798017,-6.17657643,106.8054332,"Poor quality, not worth the money."
9302,User9302,48,Male,60.19,Beverage,KFC,12.57430825,39,18,-6.181218,106.839825,-6.192915894,106.820339,"Poor quality, not worth the money."
9303,User9303,58,Female,84.81,Fast Food,Burger King,53.99844026,219,12,-6.169157,106.755359,-6.194020442,106.8497223,"Unimpressed with the taste, won't return."
9304,User9304,53,Female,27.19,Fast Food,KFC,31.38554252,275,12,-6.142158,106.794953,-6.192915894,106.820339,"Great food, definitely coming back."
9305,User9305,31,Male,62.68,Beverage,Starbucks,79.11874359,60,11,-6.106798,106.703581,-6.184808705,106.8234289,The food was delicious and fresh!
9306,User9306,45,Male,78.67,Fast Food,Starbucks,21.73015225,364,5,-6.151325,106.843986,-6.184808705,106.8234289,"Terrible experience, food was awful."
9307,User9307,57,Male,50.98,Healthy,Burger King,51.57836705,129,2,-6.100755,106.848017,-6.194020442,106.8497223,Very tasty and well-prepared.
9308,User9308,30,Female,38.19,Beverage,McDonald's,13.06831853,460,8,-6.178797,106.862945,-6.191438909,106.8429918,The food was delicious and fresh!
9309,User9309,59,Female,42.17,Beverage,McDonald's,44.18228854,219,14,-6.121469,106.804437,-6.191438909,106.8429918,"Unimpressed with the taste, won't return."
9310,User9310,24,Female,8.91,Fast Food,Mi Gacoan,42.56613738,69,19,-6.144429,106.735544,-6.17657643,106.8054332,The food was delicious and fresh!
9311,User9311,58,Female,75.12,Beverage,Mi Gacoan,30.59171055,416,12,-6.162599,106.85892,-6.17657643,106.8054332,Very tasty and well-prepared.
9312,User9312,35,Female,28.1,Fast Food,McDonald's,26.29882449,421,13,-6.153258,106.87133,-6.191438909,106.8429918,"Poor quality, not worth the money."
9313,User9313,55,Male,89.37,Fast Food,Mi Gacoan,18.699984,237,16,-6.182446,106.772154,-6.17657643,106.8054332,The food was bland and tasteless.
9314,User9314,20,Male,61.2,Fast Food,KFC,24.59803408,259,7,-6.177175,106.778764,-6.192915894,106.820339,"Poor quality, not worth the money."
9315,User9315,60,Male,44.22,Healthy,Burger King,28.50764884,293,9,-6.142512,106.847489,-6.194020442,106.8497223,"Amazing flavors, highly recommend!"
9316,User9316,21,Male,88.02,Fast Food,KFC,22.49881053,434,13,-6.173138,106.85587,-6.192915894,106.820339,"Poor quality, not worth the money."
9317,User9317,62,Female,95.41,Healthy,JCo,60.65465372,485,9,-6.111241,106.887523,-6.200214681,106.8234153,The food was delicious and fresh!
9318,User9318,60,Female,87.19,Fast Food,Burger King,66.56540862,363,8,-6.103549,106.770371,-6.194020442,106.8497223,The food was bland and tasteless.
9319,User9319,30,Female,72.16,Beverage,Burger King,46.84210377,153,14,-6.132062,106.791997,-6.194020442,106.8497223,"Poor quality, not worth the money."
9320,User9320,42,Male,88.1,Healthy,Starbucks,39.28660895,229,2,-6.155924,106.758568,-6.184808705,106.8234289,"Excellent taste, worth every penny!"
9321,User9321,64,Male,40.23,Beverage,JCo,23.77770393,297,9,-6.190138,106.865188,-6.200214681,106.8234153,"Poor quality, not worth the money."
9322,User9322,31,Male,57.89,Dessert,JCo,36.01593984,335,15,-6.139584,106.847199,-6.200214681,106.8234153,The food was delicious and fresh!
9323,User9323,21,Female,27.67,Healthy,Starbucks,19.07142617,433,15,-6.150779,106.81781,-6.184808705,106.8234289,"Not worth the price, very disappointing."
9324,User9324,59,Male,57.53,Dessert,Starbucks,11.43992688,396,5,-6.172591,106.840112,-6.184808705,106.8234289,Very tasty and well-prepared.
9325,User9325,36,Male,28.17,Fast Food,McDonald's,67.25417962,225,13,-6.146324,106.730131,-6.191438909,106.8429918,Very tasty and well-prepared.
9326,User9326,39,Female,90.18,Healthy,Mi Gacoan,12.13590155,428,13,-6.154696,106.803712,-6.17657643,106.8054332,"Excellent taste, worth every penny!"
9327,User9327,57,Male,49.72,Healthy,KFC,31.02496381,487,3,-6.153531,106.780408,-6.192915894,106.820339,"Unimpressed with the taste, won't return."
9328,User9328,55,Male,44.33,Healthy,Mi Gacoan,26.13708309,307,7,-6.135442,106.782164,-6.17657643,106.8054332,"Not worth the price, very disappointing."
9329,User9329,45,Female,91.77,Healthy,KFC,66.96933866,324,1,-6.132601,106.715398,-6.192915894,106.820339,The food was delicious and fresh!
9330,User9330,31,Female,31.85,Dessert,Starbucks,36.06072812,346,9,-6.147846,106.769743,-6.184808705,106.8234289,"Amazing flavors, highly recommend!"
9331,User9331,41,Female,46.88,Fast Food,KFC,38.28411739,396,9,-6.129215,106.847447,-6.192915894,106.820339,The food was delicious and fresh!
9332,User9332,32,Female,85.57,Fast Food,Starbucks,54.69898354,374,17,-6.107743,106.761459,-6.184808705,106.8234289,"Poor quality, not worth the money."
9333,User9333,35,Male,32.41,Dessert,Burger King,78.98780815,155,7,-6.149648,106.714049,-6.194020442,106.8497223,"Unimpressed with the taste, won't return."
9334,User9334,42,Male,95.76,Beverage,McDonald's,35.18495816,27,7,-6.196498,106.77961,-6.191438909,106.8429918,"Not worth the price, very disappointing."
